Cusip,date,ESGScore,EnvironmentPillarScore,GovernancePillarScore,SocialPillarScore
88688T10,2020-12-31,0.2584149746,0,0.1647515371,0.4478952549
88688T10,2021-12-31,0.2218457068,0,0.0799518304,0.4256543723
88688T10,2022-12-31,0.2064712989,0,0.1102858744,0.3721500642
88688T10,2023-12-31,0.254983667,0.1336864969,0.1889791969,0.3586715149
88706M10,2006-12-31,0.4306714191,0,0.459223301,0.6700396825
88706M10,2007-12-31,0.2478723813,0,0.1788954635,0.442580422
88706M10,2008-12-31,0.3289239183,0.2458024691,0.1851405622,0.4746523586
88706M10,2009-12-31,0.4552559283,0.5086206897,0.375078125,0.4766889403
88706M10,2010-12-31,0.6665901069,0.760988962,0.355496773,0.8173463497
88706M10,2011-12-31,0.721107712,0.7583720084,0.6023213161,0.7779400647
88706M10,2012-12-31,0.7748302482,0.8656156156,0.7308998367,0.7496459687
88706M10,2013-12-31,0.7834719194,0.8965818523,0.7040160847,0.7685765161
88709810,2017-12-31,0.3147354627,0.2209302326,0.5870376732,0.2084715733
88709810,2018-12-31,0.2842475832,0,0.5414360342,0.180102038
88709810,2019-12-31,0.2931573163,0,0.504429573,0.2249247379
88709810,2020-12-31,0.1997188547,0,0.3602157041,0.1412120992
88709810,2021-12-31,0.3608428713,0.0156177156,0.6223603083,0.2712584864
88709810,2022-12-31,0.3457775141,0.0140916464,0.633043722,0.2335737443
88709810,2023-12-31,0.3132747381,0.0124393204,0.5071117562,0.2599258946
88709B10,2019-12-31,0.1127635972,0,0.2090408805,0.0756227425
88709B10,2020-12-31,0.1302732696,0,0.2636805556,0.0712666725
88709B10,2021-12-31,0.1209089036,0,0.2471659919,0.0643732792
88709B10,2022-12-31,0.0944435019,0,0.1792092706,0.0603390413
88709B10,2023-12-31,0.0928448657,0,0.1779887482,0.0580018474
88710010,2007-12-31,0.6451427723,0.5045579635,0.5396798249,0.7502779035
88710010,2008-12-31,0.7065862366,0.679252479,0.4488503532,0.8552604328
88710010,2009-12-31,0.6268998997,0.6373245614,0.3895199063,0.7516446065
88710010,2010-12-31,0.7634014733,0.8665918829,0.712009689,0.7558543696
88714713,2010-12-31,0.3187752737,0.0705409357,0.8070993546,0.3056077694
88714720,2008-12-31,0.3002246782,0.0462962963,0.7907509738,0.2938596491
88714720,2009-12-31,0.3402679355,0.0555555556,0.8774739583,0.3432264873
88722810,2015-12-31,0.472761302,0.216056338,0.611621732,0.4322862827
88722810,2016-12-31,0.4275617574,0.2058843654,0.51028157,0.4208574421
88731710,2003-12-31,0.3047361334,0,0.1209677419,0.5214554518
88731710,2004-12-31,0.3952286904,0,0.2087807606,0.6368926092
88731710,2005-12-31,0.6971252234,0.49,0.6632151755,0.7753164557
88731710,2006-12-31,0.5565946585,0.4685,0.3205783582,0.75814999
88731710,2007-12-31,0.7428088134,0.5875730994,0.8318614494,0.7144740808
88731710,2008-12-31,0.7747652314,0.5106642449,0.7719145209,0.8437913372
88731730,2009-12-31,0.7034157759,0.5587044534,0.9048546058,0.5870600373
88731730,2010-12-31,0.6732115049,0.6922991071,0.8554142579,0.5299973629
88731730,2011-12-31,0.6159364158,0.5633179724,0.641899595,0.6095386705
88731730,2012-12-31,0.6459984871,0.5273266078,0.732855664,0.6100745246
88731730,2013-12-31,0.5663630717,0.5030408654,0.5399330202,0.6024674669
88731730,2014-12-31,0.5229281346,0.4781118881,0.4695723144,0.5747974276
88731730,2015-12-31,0.5509597482,0.4726881288,0.6445774387,0.4996733046
88731730,2016-12-31,0.6242630659,0.4429936553,0.7227949301,0.5953197287
88732J10,2007-12-31,0.3824105487,0.0157894737,0.5982868331,0.311269339
88732J10,2008-12-31,0.3803587886,0.0861702128,0.5387668593,0.334526982
88732J20,2009-12-31,0.6385517654,0.3287449393,0.7012514637,0.6693638492
88732J20,2010-12-31,0.5540839089,0.3291294643,0.5340812871,0.6262262658
88732J20,2011-12-31,0.5666979726,0.3379953917,0.6126389185,0.5897055025
88732J20,2012-12-31,0.5580593123,0.3213493064,0.5248634526,0.6431979413
88732J20,2013-12-31,0.4712368127,0.3605408654,0.2590253323,0.6604343794
88732J20,2014-12-31,0.4504508201,0.4185081585,0.4553058555,0.4548502011
88738910,2008-12-31,0.5517595768,0.5440890805,0.5267378992,0.5778643613
88738910,2009-12-31,0.5361113893,0.4956234996,0.6348872951,0.4978305468
88738910,2010-12-31,0.5214558661,0.3645129516,0.4977986988,0.6831421359
88738910,2011-12-31,0.4820089623,0.3461235922,0.4367241016,0.6409179235
88738910,2012-12-31,0.5310113187,0.4858914913,0.3541471951,0.7072037975
88738910,2013-12-31,0.5194631756,0.4834679194,0.3448984896,0.6855505434
88738910,2014-12-31,0.5039848298,0.4792143321,0.6722941487,0.3982846185
88738910,2015-12-31,0.5392445359,0.3789124866,0.7453635621,0.5287796966
88738910,2016-12-31,0.5471524635,0.3867609719,0.7785409556,0.5174687075
88738910,2017-12-31,0.5684113629,0.3627339938,0.7607580442,0.6099533504
88738910,2018-12-31,0.6043588538,0.4439335085,0.8228516214,0.5845418047
88738910,2019-12-31,0.5741097397,0.4464616272,0.7568152097,0.5515885859
88738910,2020-12-31,0.5784134435,0.4385427866,0.729943065,0.5908572148
88738910,2021-12-31,0.6440854851,0.4370148424,0.8270808434,0.6940350373
88738910,2022-12-31,0.6149091819,0.4312460618,0.7572067417,0.6744755937
88738910,2023-12-31,0.6060267291,0.4052374558,0.7827313061,0.655025285
88739910,2016-12-31,0.2132506458,0.0944224645,0.3468572241,0.2356522955
88739910,2017-12-31,0.2350892714,0.1118073806,0.3365395626,0.2810068152
88739910,2018-12-31,0.5685944944,0.8392500274,0.3233487568,0.4815270545
88739910,2019-12-31,0.5261795137,0.7870210023,0.3382939369,0.4126957841
88739910,2020-12-31,0.537654044,0.7242845137,0.4876817069,0.4049230593
88739910,2021-12-31,0.5724906602,0.7993862597,0.5280551109,0.4011663694
88739910,2022-12-31,0.5963524432,0.8367105501,0.509691794,0.4390186307
88739910,2023-12-31,0.6483974285,0.8150546159,0.6076272906,0.5275197012
88740410,2008-12-31,0.3330827409,0.4803097419,0.2775100402,0.2382302659
88740410,2009-12-31,0.3661207755,0.5720818416,0.318359375,0.2151346637
88740410,2010-12-31,0.3941578161,0.5657351588,0.3865048632,0.2487699419
88770Q10,2018-12-31,0.0912430121,0.0351180196,0.0669223074,0.1390396342
88822Q10,2017-12-31,0.195246102,0,0.2448070537,0.4274922829
88822Q10,2018-12-31,0.1582384098,0,0.1444592642,0.4254093113
88822Q10,2019-12-31,0.1533274565,0,0.1464520926,0.4027293844
88822Q10,2020-12-31,0.1820385592,0,0.221439371,0.4085365854
88822Q10,2021-12-31,0.1565551494,0,0.1650385356,0.3885192074
88822Q10,2022-12-31,0.2242682778,0,0.324504858,0.4276579112
88822Q10,2023-12-31,0.1998391622,0,0.2408708273,0.451736881
88830M10,2016-12-31,0.3624028984,0.0899317695,0.5844567691,0.4558655297
88830M10,2017-12-31,0.3486622511,0.0949277892,0.5332989809,0.4486833359
88830M10,2018-12-31,0.3878515852,0.1114828899,0.5756252084,0.5046126895
88830M10,2019-12-31,0.3694734915,0.0900696644,0.5597089441,0.4872825565
88830M10,2020-12-31,0.347373326,0.1026280062,0.4224775728,0.5042367011
88830M10,2021-12-31,0.403116742,0.1460169821,0.5031021398,0.555532924
88830M10,2022-12-31,0.4253050943,0.1365800191,0.6366145711,0.5384093715
88830M10,2023-12-31,0.3883085204,0.1180158848,0.5209937815,0.5323814754
88830R10,2018-12-31,0.1706318813,0,0.430754696,0.1284046768
88830R10,2019-12-31,0.1524509447,0,0.3630762694,0.1313358838
88830R10,2020-12-31,0.1573750421,0,0.3622921077,0.145120539
88830R10,2021-12-31,0.1962771006,0.0146604938,0.4357514451,0.1798525457
88830R10,2022-12-31,0.1963407346,0.0477319816,0.3991498505,0.1776706066
88830R10,2023-12-31,0.1941675658,0.040156827,0.391436157,0.184667452
88830R10,2024-12-31,0.2046950109,0.040409527,0.4221677957,0.189188923
88830X81,2020-12-31,0.2601881366,0,0.3014583333,0.3210622634
88830X81,2021-12-31,0.2173848649,0.0690353461,0.144197031,0.3255501378
88830X81,2022-12-31,0.2070349621,0.0778388278,0.1235855487,0.3162052983
88830X81,2023-12-31,0.1863469872,0.0695732839,0.091350211,0.2998845856
88831L10,2019-12-31,0.1026281823,0.0384105035,0.0923742138,0.1650480989
88831L10,2020-12-31,0.0826849371,0.045186167,0.0947916667,0.1080933147
88831L10,2021-12-31,0.0803029947,0.0467192691,0.0738866397,0.1135895884
88831L10,2022-12-31,0.079236093,0.0298740693,0.1049079755,0.1067427482
88831L10,2023-12-31,0.0696140376,0.0267794221,0.0848804501,0.0977610767
88833920,2005-12-31,0.1753370611,0,0.228649726,0.2961529326
88833920,2006-12-31,0.2385865913,0,0.5722885572,0.2436340038
88833920,2007-12-31,0.0524402581,0,0.0482134116,0.1008823564
88833920,2008-12-31,0.0950420685,0.0315614618,0.124894027,0.1323459464
88833920,2009-12-31,0.0883168034,0.0263360542,0.118954918,0.123829253
88833920,2010-12-31,0.1200324702,0.1007350283,0.1025922233,0.1475510614
88833920,2011-12-31,0.1592964514,0.0869062052,0.0583669355,0.2841913544
88870P10,2016-12-31,0.2975213089,0,0.3851393629,0.2994238958
88870P10,2017-12-31,0.3115030147,0,0.4152410397,0.2995566811
88870P10,2018-12-31,0.3692012696,0,0.5481716128,0.2899897004
88870R10,2017-12-31,0.3407652841,0,0.6577006756,0.2186379928
88870R10,2018-12-31,0.3233489432,0,0.6102589752,0.2189859763
88870R10,2019-12-31,0.218240858,0,0.3101869556,0.2325528007
88870R10,2020-12-31,0.2204592599,0,0.2694184054,0.2715179969
88870R10,2021-12-31,0.3402305918,0,0.6072928709,0.259441439
88884610,2017-12-31,0.2307312438,0,0.3535898317,0.2647141915
88884610,2018-12-31,0.129605404,0,0.1458263866,0.2066351091
88884610,2019-12-31,0.1153460226,0,0.1265030805,0.1875
88884610,2020-12-31,0.1258723007,0,0.1494708195,0.1920731707
88947810,2004-12-31,0.1882223614,0,0.304753915,0.2700250313
88947810,2005-12-31,0.1474376321,0,0.2450921774,0.2074468085
88947810,2006-12-31,0.1355005824,0,0.3099004975,0.1366181411
88947810,2007-12-31,0.2206083536,0.2878846154,0.1371023005,0.2180851064
88947810,2008-12-31,0.1807822543,0.2581908832,0.0873603083,0.1761805916
88947810,2009-12-31,0.1614000912,0.2576923077,0.0712773224,0.1390232108
88947810,2010-12-31,0.167216715,0.2349651672,0.0657693586,0.1757535461
88947810,2011-12-31,0.2182744134,0.2360289283,0.0550739247,0.3077124681
88947810,2012-12-31,0.2433227321,0.2254603572,0.0997619048,0.3497792734
88947810,2013-12-31,0.2730506275,0.2563131313,0.3045035824,0.2668628339
88947810,2014-12-31,0.2079559847,0.2570065593,0.1354145343,0.2135574975
88947810,2015-12-31,0.2373228959,0.3195396034,0.1823325163,0.2042007638
88947810,2016-12-31,0.2896045398,0.3399200664,0.3549914676,0.2061170213
88947810,2017-12-31,0.3170839666,0.3581240981,0.405622352,0.2265155264
88947810,2018-12-31,0.2598433975,0.1659384232,0.4552739802,0.2130216213
88947810,2019-12-31,0.2932174601,0.1534742631,0.428160187,0.3230409255
88947810,2020-12-31,0.4721641185,0.4985866024,0.5335641785,0.4110475511
88947810,2021-12-31,0.4768355602,0.4741452808,0.4372592235,0.5043294112
88947810,2022-12-31,0.5414942705,0.5180537901,0.6616130104,0.4842733459
88947810,2023-12-31,0.5268220224,0.519810187,0.6341896468,0.4641078277
89011010,2016-12-31,0.3746257008,0.2115270351,0.6583617747,0.277450528
89011010,2017-12-31,0.375221768,0.2209302326,0.621287072,0.3055613349
89011010,2018-12-31,0.3540872481,0,0.6921195954,0.2115407131
89011010,2019-12-31,0.394374534,0.0260084926,0.6333758232,0.3278508362
89011010,2020-12-31,0.3722775755,0.0294894366,0.6958068743,0.2369770602
89011010,2021-12-31,0.3231522852,0.0291375291,0.618044316,0.1944768694
89011010,2022-12-31,0.3216374609,0.0631589619,0.620450299,0.1797993201
89011010,2023-12-31,0.3313199264,0.0604773463,0.6658635704,0.167137708
89026070,2020-12-31,0.1818373573,0,0.2551254914,0.2220257106
89026070,2021-12-31,0.1859120165,0,0.3089788054,0.1947906938
89026086,2022-12-31,0.1947415155,0,0.3676102392,0.1746281691
89026086,2023-12-31,0.1896765462,0,0.3749879052,0.1587518603
89051610,2015-12-31,0.0868696447,0.048951049,0.0527573529,0.130754193
89051610,2016-12-31,0.0903166057,0.0483558994,0.0848549488,0.1201922265
89051610,2017-12-31,0.1025105067,0.0474065811,0.0961296233,0.1412858645
89051610,2018-12-31,0.0861642701,0.0304480209,0.0713237746,0.130225706
89051610,2019-12-31,0.1018265229,0.0449260042,0.1205544933,0.1272132368
89051610,2020-12-31,0.1120848863,0.0409836066,0.1624533817,0.1281997552
89051610,2021-12-31,0.0790848692,0.0305194805,0.0739402697,0.1129818946
89051610,2022-12-31,0.078599639,0.0245545911,0.0776625561,0.1135501033
89051610,2023-12-31,0.0743871873,0.0249304267,0.0831253024,0.1008166982
89055F10,2015-12-31,0.2283419053,0.0662186651,0.3286151961,0.3203010352
89055F10,2016-12-31,0.2666413264,0.0820178449,0.5138367463,0.2748265755
89055F10,2017-12-31,0.3181774744,0.1556956116,0.4644108554,0.3771428812
89055F10,2018-12-31,0.2871018279,0.1504884005,0.3290741825,0.395454892
89055F10,2019-12-31,0.3746226951,0.3854774751,0.2864493657,0.4275896094
89055F10,2020-12-31,0.3806654348,0.399079973,0.2903858985,0.4274793579
89055F10,2021-12-31,0.4063507537,0.4146741396,0.3368688973,0.4483234994
89055F10,2022-12-31,0.5081021744,0.4190582098,0.4589257252,0.6342749162
89055F10,2023-12-31,0.5040927079,0.3927198778,0.5223539476,0.6040077483
89074710,2009-12-31,0.510289201,0.8450793651,0.2723438767,0.5137216134
89074710,2010-12-31,0.5512929707,0.8809142832,0.1966729728,0.6487237113
89074710,2011-12-31,0.5251793526,0.8843167702,0.1420570938,0.628723004
89074710,2012-12-31,0.5918768479,0.9002424318,0.2021934055,0.7279157873
89074710,2013-12-31,0.6594002927,0.901858217,0.2727341075,0.8295671543
89074710,2014-12-31,0.6536378976,0.8881930978,0.3276948034,0.7805966265
89074710,2015-12-31,0.72142445,0.8574818154,0.527459098,0.798977502
89074710,2016-12-31,0.6777538847,0.8764853189,0.490477687,0.7154476016
89074710,2017-12-31,0.6929874995,0.8957797474,0.4652586068,0.7609893607
89074710,2018-12-31,0.6870084484,0.8795897877,0.363423296,0.8347479209
89074710,2019-12-31,0.7171916113,0.8821749658,0.5190872559,0.7818476169
89074710,2020-12-31,0.7262241847,0.8927764742,0.5458082385,0.776177584
89074710,2021-12-31,0.667532655,0.8915609246,0.4297490701,0.7308956259
89074710,2022-12-31,0.7375835455,0.7603692557,0.7189408823,0.7396908494
89074710,2023-12-31,0.6964695285,0.7577740007,0.5931305081,0.7437593554
89089530,2014-12-31,0.1100915833,0,0.1778156997,0.1626580539
89089530,2015-12-31,0.1090993288,0,0.1877076412,0.1547464521
89089530,2016-12-31,0.121882402,0,0.2364118896,0.157899992
89089530,2017-12-31,0.1634996965,0.1080267425,0.2746875,0.1467740119
89089530,2018-12-31,0.1972685583,0.1020360482,0.481799591,0.1160405109
89089530,2019-12-31,0.3112643886,0.2699694211,0.5998719603,0.1833905833
89102710,2002-12-31,0.1751222354,0.2837837838,0.256274057,0.1555984556
89102710,2003-12-31,0.2214851645,0.2842105263,0.4269585253,0.1086466165
89102710,2004-12-31,0.2380543042,0.2833333333,0.4839485459,0.0953033268
89102710,2005-12-31,0.3102544542,0.2720930233,0.6225710015,0.1311986864
89102710,2006-12-31,0.3490447761,0.2686046512,0.514278607,0.3071428571
89102710,2007-12-31,0.2233591468,0.229787234,0.3613803231,0.1688721805
89102710,2008-12-31,0.2418759551,0.225,0.3077071291,0.2545566502
89102710,2009-12-31,0.2286781562,0.216,0.2165642077,0.3043981567
89102710,2010-12-31,0.1986415291,0.2104166667,0.2119973413,0.2439484127
89102710,2011-12-31,0.299468945,0.1958333333,0.383702957,0.3128309191
89102710,2012-12-31,0.2348435944,0.1869863014,0.2392176871,0.2981925419
89102710,2013-12-31,0.308379881,0.1912751678,0.4100648243,0.3093298956
89102710,2014-12-31,0.3350435839,0.1894736842,0.4438416923,0.3375148008
89102710,2015-12-31,0.4206904539,0.198245614,0.6340073529,0.3580446702
89102710,2016-12-31,0.4266250601,0.2039408867,0.6557025028,0.3521658407
89102710,2017-12-31,0.4790405757,0.2920328123,0.6738203183,0.4190384268
89102710,2018-12-31,0.4858376266,0.0417266187,0.7363423394,0.3980081607
89102710,2019-12-31,0.515652842,0.1383209332,0.7278832192,0.441550207
89102U10,2020-12-31,0.2052768365,0.2213319088,0.0994355408,0.2837104072
89102U10,2021-12-31,0.2500456961,0.2187705457,0.282993743,0.2571622947
89105410,2011-12-31,0.1889546487,0,0.3106938629,0.2799283463
89105410,2012-12-31,0.1823797883,0,0.3333775089,0.2497506211
89105410,2013-12-31,0.2320684825,0,0.5291373986,0.2537676811
89105410,2014-12-31,0.2195324731,0,0.5374737464,0.2175322998
89105410,2015-12-31,0.2594271612,0.0287713931,0.622109739,0.2398553788
89105460,2016-12-31,0.2820693107,0.0266122367,0.687162675,0.2583103938
89105460,2017-12-31,0.4663325777,0.3441286094,0.7805783046,0.3814661132
89105460,2018-12-31,0.4659373579,0.2717187717,0.8525022029,0.3999262498
89105460,2019-12-31,0.5964229719,0.4916612204,0.8219380595,0.5504426876
89105460,2020-12-31,0.6022639861,0.5146330574,0.6885011062,0.6262846573
89105460,2021-12-31,0.5777146512,0.4913050815,0.6871722317,0.5864987344
89105460,2022-12-31,0.6129745408,0.5592476841,0.7686557707,0.5649708379
89105460,2023-12-31,0.5920695071,0.5243611363,0.7700631215,0.5426793685
89109210,2009-12-31,0.393127159,0.4192277384,0.3261953552,0.4202881739
89109210,2010-12-31,0.4436118495,0.4275668073,0.5123629113,0.4058598917
89109210,2011-12-31,0.4713781938,0.4380180934,0.5598454301,0.4344361564
89109210,2012-12-31,0.4201816591,0.2820166524,0.5595213448,0.4403617356
89109210,2013-12-31,0.3614205768,0.2848888371,0.5569080426,0.2823659662
89109210,2014-12-31,0.533022175,0.4972259408,0.7030686284,0.4360883825
89109210,2015-12-31,0.5134786971,0.5564096249,0.6149575669,0.3967868455
89109210,2016-12-31,0.4442686705,0.606659141,0.4654026589,0.2795209606
89109210,2017-12-31,0.4602406097,0.6119655983,0.4792328328,0.3068880772
89109210,2018-12-31,0.4966821333,0.6072034092,0.5912282338,0.3234156347
89109210,2019-12-31,0.5694055152,0.6716231228,0.6945899696,0.380370748
89109210,2020-12-31,0.5450997526,0.673669082,0.5463705634,0.4264568666
89109210,2021-12-31,0.6857384356,0.8076418938,0.6586465067,0.5948291146
89109210,2022-12-31,0.6262007698,0.7633182396,0.4927228758,0.6025085979
89109210,2023-12-31,0.6251690709,0.7370745788,0.5473584906,0.5820941333
89110210,2007-12-31,0.2864449607,0.3361441799,0.2412228797,0.2754489575
89110210,2008-12-31,0.2119013451,0.1037327586,0.3994937142,0.1678241767
89110210,2009-12-31,0.3176440519,0.2183313633,0.601640625,0.1919328553
89110210,2010-12-31,0.3047891393,0.135560073,0.5821125352,0.2481589149
89110210,2011-12-31,0.2231013516,0.1259530964,0.3922023787,0.1830413442
89110210,2012-12-31,0.324789668,0.1738005456,0.5688331893,0.2768482131
89110210,2013-12-31,0.3448414644,0.1418361933,0.6676716776,0.2844164652
89110210,2014-12-31,0.3436582826,0.1322348316,0.7107606983,0.2571711239
89110210,2015-12-31,0.3717468513,0.117925463,0.8323408345,0.2527574568
89110210,2016-12-31,0.3676153936,0.1211507754,0.8548832272,0.2215482219
89110210,2017-12-31,0.3173115313,0.1231016295,0.7592349138,0.15800276
89110210,2018-12-31,0.3559309623,0.2364753265,0.7383518712,0.1735862748
89110210,2019-12-31,0.3562897662,0.2304785646,0.7747713212,0.1522581544
89110210,2020-12-31,0.3426994235,0.2581634558,0.7368688545,0.1194336246
89110210,2021-12-31,0.4722050999,0.3659438839,0.7124795031,0.3862009901
89110210,2022-12-31,0.497520776,0.4015302273,0.7335298232,0.4053696321
89110210,2023-12-31,0.4799303936,0.3748167267,0.7320629857,0.3838316031
89116050,2007-12-31,0.7879830421,0.6705532161,0.8779832347,0.8444941992
89116050,2008-12-31,0.8191087512,0.8322067022,0.8232579441,0.8555790667
89116050,2009-12-31,0.8133220253,0.8425835913,0.776796875,0.8618543167
89116050,2010-12-31,0.8511395976,0.9365490206,0.8299094022,0.8510401886
89116050,2011-12-31,0.8458385161,0.9235182886,0.8656298245,0.8213367752
89116050,2012-12-31,0.7855440003,0.9098553174,0.7146547585,0.8133738473
89116050,2013-12-31,0.8495970161,0.912496711,0.7860491816,0.8887830514
89116050,2014-12-31,0.7838125626,0.9290847312,0.610709285,0.8769590312
89116050,2015-12-31,0.7390181095,0.9432597194,0.4880200171,0.873569597
89116050,2016-12-31,0.7445225886,0.9384859834,0.5239333852,0.8635935793
89116050,2017-12-31,0.7957608146,0.9317834431,0.6693354885,0.8660109407
89116050,2018-12-31,0.7948455479,0.8591216259,0.6815942607,0.8583832659
89116050,2019-12-31,0.7751400044,0.8531983904,0.6366083318,0.8530250741
89116050,2020-12-31,0.7401538011,0.8524866679,0.5507442232,0.845015727
89116050,2021-12-31,0.7841468637,0.8491567992,0.6795873057,0.8411630132
89116050,2022-12-31,0.7335115636,0.8255615881,0.5563224712,0.8353923493
89116050,2023-12-31,0.7668145001,0.823363869,0.6538268798,0.8324040852
89147420,2008-12-31,0.3438333669,0.035106383,0.4191311612,0.3648038989
89147420,2009-12-31,0.3243587085,0.0210526316,0.4904947917,0.2749657533
89147420,2010-12-31,0.3562732862,0.03046875,0.485929764,0.340282173
89147420,2011-12-31,0.4105865802,0.0321428571,0.6503631109,0.3242863601
89147420,2012-12-31,0.4533429637,0.1269230769,0.7862921348,0.2831081215
89147420,2013-12-31,0.4516397551,0.12421875,0.7977235965,0.2716826617
89147420,2014-12-31,0.4431916178,0.1176923077,0.7770641901,0.2720224008
89147420,2015-12-31,0.4600924748,0.134,0.7286038154,0.3387148681
89147420,2016-12-31,0.4552508136,0.1234177215,0.7238872717,0.3352315017
89147420,2017-12-31,0.4063010432,0.1211538462,0.5533656609,0.3667955606
89147420,2018-12-31,0.4976950874,0.1570588235,0.8158553211,0.3422914325
89147420,2019-12-31,0.4799277956,0.1546875,0.7681275992,0.3433811842
89154B10,2019-12-31,0.142655839,0.0650549451,0.1412735849,0.2072847197
89154B10,2020-12-31,0.2105933481,0.0368168744,0.4367361111,0.1941377315
89154B10,2021-12-31,0.275414585,0.0348668281,0.6463562753,0.2119205409
89154B10,2022-12-31,0.2651083959,0.0242617717,0.6582822086,0.1862275552
89154B10,2023-12-31,0.2657279125,0.0211395541,0.6778481013,0.1765947925
89154L10,2020-12-31,0.1576454402,0.1753712238,0.1940832577,0.1217310928
89156L10,2014-12-31,0.1446574096,0.1167509424,0.2929465301,0.0844557449
89156L10,2015-12-31,0.1420339737,0.0923384791,0.2545957918,0.1197862582
89156L10,2016-12-31,0.1767505413,0.07887305,0.371656051,0.1479551082
89156L10,2017-12-31,0.2054353604,0.0892416008,0.4567708333,0.160060804
89156L10,2018-12-31,0.2168589523,0.0985036004,0.425937287,0.1969577456
89156L10,2019-12-31,0.2029736948,0.0596459992,0.4540852334,0.1800404696
89156L10,2020-12-31,0.2541108415,0.1701455356,0.442762414,0.2173804917
89156L10,2021-12-31,0.2663862206,0.2024322926,0.567873986,0.1499252836
89156L10,2022-12-31,0.2977566211,0.1891428271,0.6638159616,0.1818169335
89156L10,2023-12-31,0.2907843528,0.1844636768,0.6659843592,0.1678331296
89182610,2016-12-31,0.1646637151,0.0052675938,0.2982792947,0.2171621459
89182610,2017-12-31,0.2056383503,0.0036350418,0.462349708,0.2209373384
89182610,2018-12-31,0.2384236964,0.11363567,0.4711014783,0.2044321065
89189410,2011-12-31,0.1441943748,0,0.2373319892,0.1502975079
89189410,2012-12-31,0.1929415084,0,0.3655442177,0.1635595188
89189410,2013-12-31,0.2113463625,0,0.4983623337,0.1025062184
89189410,2014-12-31,0.1887073513,0,0.419686114,0.111320173
89189410,2015-12-31,0.1551411696,0,0.2743096139,0.1468692888
89190610,2005-12-31,0.2778813838,0,0.2157947185,0.4467923161
89190610,2006-12-31,0.3723883338,0,0.4869154229,0.369124424
89190610,2007-12-31,0.385496826,0,0.451835536,0.4427604442
89190610,2008-12-31,0.2160901005,0,0.1431599229,0.3760662128
89190610,2009-12-31,0.3334156636,0,0.4147882514,0.35507618
89190610,2010-12-31,0.4510346145,0.0766283525,0.3718409987,0.6734397047
89190610,2011-12-31,0.4264710276,0.0855683269,0.3371238973,0.6489950875
89190610,2012-12-31,0.4115934527,0.1865320596,0.4094262053,0.4925187415
89190610,2013-12-31,0.4299238729,0.2118885721,0.4371897813,0.4974467291
89190610,2014-12-31,0.4275054173,0.2532574456,0.5108375638,0.3914383471
89190610,2015-12-31,0.5225269611,0.2335727969,0.4700420871,0.6841450397
89190610,2016-12-31,0.5806293087,0.190813503,0.6778758311,0.6035046601
89190610,2017-12-31,0.5851465736,0.2284933484,0.5667918874,0.7307150748
89190610,2018-12-31,0.5984325343,0.1981757877,0.6230510144,0.7092876176
89214A10,2017-12-31,0.1352248066,0,0.2855719684,0.1161282493
89214A10,2018-12-31,0.1521255139,0,0.3603534512,0.1045821974
89214A10,2019-12-31,0.1792812916,0,0.2808689186,0.2191249819
89214A10,2020-12-31,0.1960027652,0,0.3531599637,0.2088329586
89214P10,2015-12-31,0.0939580181,0.182821119,0.069628268,0.138894842
89214P10,2016-12-31,0.0987655264,0.2115270351,0.0644340159,0.1523574208
89214P10,2017-12-31,0.148112584,0.2209302326,0.1553074545,0.1858909282
89214P10,2018-12-31,0.1372071793,0,0.1894075803,0.1391541339
89214P10,2019-12-31,0.0970889595,0,0.1175377098,0.1104342418
89214P10,2020-12-31,0.1519540487,0.0099809886,0.1110674327,0.2228478036
89214P10,2021-12-31,0.1489966192,0.0104805726,0.1016088632,0.2236052943
89214P10,2022-12-31,0.192713463,0.0108299134,0.1054932735,0.3088233406
89214P10,2023-12-31,0.1982285848,0.010303442,0.1364296081,0.2976415931
89223110,2017-12-31,0.2365685456,0,0.1416809802,0.368525822
89223110,2018-12-31,0.2075221914,0,0.0799933311,0.3569168174
89223110,2019-12-31,0.206247856,0,0.0784045039,0.3555587199
89223110,2020-12-31,0.1822003107,0,0.0426670699,0.334301585
89223110,2021-12-31,0.169885896,0,0.0307032755,0.3186033029
89223110,2022-12-31,0.189873654,0.0517647059,0.1005792227,0.2926565001
89223110,2023-12-31,0.1708494002,0.0441860465,0.0449927431,0.2985034065
89230610,2013-12-31,0.0583127825,0,0.142463241,0.0467335169
89230610,2014-12-31,0.0727460445,0,0.18163062,0.056040235
89230610,2015-12-31,0.093180268,0.0102952603,0.3076739223,0.0218052641
89230610,2016-12-31,0.137102195,0.0031579363,0.4565828619,0.0374701794
89230610,2017-12-31,0.1260561256,0.0027801205,0.4099454858,0.0402315731
89230610,2018-12-31,0.177332301,0.2531136201,0.326729591,0.0426177885
89230610,2019-12-31,0.1736020863,0.3166247643,0.2407837872,0.043662548
89230610,2020-12-31,0.1468189488,0.2361236124,0.1854177239,0.0676224765
89230610,2021-12-31,0.1218764104,0.2270074995,0.1194871311,0.0563269398
89230610,2022-12-31,0.384179081,0.4455294632,0.3782195955,0.3485692151
89230610,2023-12-31,0.4250559926,0.4199898293,0.4597939739,0.4081758115
89235610,2008-12-31,0.4557456152,0.125,0.7058574181,0.3794805195
89235610,2009-12-31,0.4341375864,0.1060606061,0.6785860656,0.3617685963
